Wall time,Step,Value
1628784838.5790856,1338442,1970.5328369140625
1628784895.312414,1348581,1987.3265380859375
1628784951.3463464,1358578,2004.9178466796875
1628785009.204009,1368822,2031.286376953125
1628785067.352959,1379137,2048.899169921875
1628785121.7283938,1388749,2120.595703125
1628785186.7914162,1400319,2132.418212890625
1628785253.77832,1412350,2098.5517578125
1628785310.2962506,1422440,1965.474853515625
1628785371.9213638,1433538,1979.431396484375
1628785438.8398438,1445510,1902.4691162109375
1628785509.1455877,1457545,1852.405029296875
1628785566.5488145,1467875,1849.0960693359375
1628785634.463973,1480375,1849.745849609375
1628785701.8545268,1492410,1876.409423828125
1628785769.8335128,1504424,1883.454833984375
1628785833.3118644,1515669,1898.052001953125
1628785898.3961737,1527195,1946.80908203125
1628785965.967431,1539131,1901.5833740234375
1628786025.6861691,1549695,1939.4521484375
1628786089.4308407,1560976,1926.1456298828125
1628786132.1227396,1568130,1982.354248046875
1628786177.6221333,1576599,1972.7071533203125
1628786236.3198907,1587006,2032.1900634765625
1628786306.2806938,1599431,1970.52392578125
1628786366.0711248,1610063,1962.4210205078125
1628786421.8201678,1619942,1930.471923828125
1628786485.6238167,1631416,1871.9190673828125
1628786544.379259,1641803,1817.7742919921875
1628786604.9682243,1652495,1804.9871826171875
1628786668.7571454,1663907,1838.7869873046875
1628786734.2520437,1675381,1855.908203125
1628786797.7300045,1686717,1919.802734375
1628786863.0880916,1698284,1928.48583984375
1628786928.454924,1709872,1940.4969482421875
1628786994.537416,1721692,1957.5977783203125
1628787062.2604177,1733703,1956.996337890625
1628787123.880637,1744663,1925.322509765625
1628787189.148203,1756337,1953.96240234375
1628787245.0081713,1766252,1935.8455810546875
1628787305.3488781,1776964,2060.765380859375
1628787368.0342684,1788114,2088.649658203125
1628787430.15607,1799161,2058.46826171875
1628787489.343477,1809667,2029.435791015625
1628787553.262011,1821013,1998.47900390625
1628787620.9630618,1833039,1896.71435546875
1628787688.648803,1844602,1823.6060791015625
1628787754.1177468,1856376,1778.447509765625
1628787817.609068,1867636,1719.29150390625
1628787882.3481936,1879489,1769.9354248046875
1628787946.0856762,1890844,1768.5958251953125
1628788009.9477813,1902171,1814.010009765625
1628788072.9786978,1913380,1857.11474609375
1628788143.6447368,1925880,1907.0208740234375
1628788214.438805,1938380,1996.9661865234375
1628788271.641448,1948375,2073.683349609375
1628788342.4114482,1960875,2143.484375
1628788408.9656162,1972599,2174.521728515625
1628788471.5367217,1983414,2242.904296875
1628788534.3238919,1994717,2353.814697265625
1628788598.5794923,2006007,2404.240966796875
1628832791.790453,2018289,2386.4755859375
1628832854.8321424,2029148,2411.495361328125
1628832924.488383,2040467,2396.1201171875
1628832990.1677072,2051959,2424.931640625
1628833055.0497532,2063257,2401.847412109375
1628833116.5587943,2073318,2371.194580078125
1628833180.8030329,2085164,2432.178955078125
1628833243.6561072,2095413,2393.322998046875
1628833305.5109842,2106228,2376.892333984375
1628833365.27442,2116673,2333.250732421875
1628833436.453145,2128703,2279.615234375
1628833504.4405596,2140352,2207.9697265625
1628833570.0035918,2151408,2111.74560546875
1628833641.2619781,2163741,2068.793701171875
1628833706.763937,2174648,2004.40625
1628833781.6417313,2187148,1954.9219970703125
1628833853.5633988,2199129,1844.014892578125
1628833923.497779,2211156,1764.46337890625
1628833990.4500828,2222407,1638.595947265625
1628834054.7613578,2233753,1551.926513671875
1628834125.7488472,2246253,1496.4267578125
1628834192.4103384,2257200,1482.06640625
1628834253.8426406,2268146,1427.1060791015625
1628834326.6963544,2279668,1378.66796875
1628834397.8819988,2291526,1345.6981201171875
1628834468.4453406,2303299,1323.5576171875
1628834526.4988904,2313423,1314.781494140625
1628834579.7758744,2322785,1308.0250244140625
1628834648.0491874,2334611,1358.75
1628834715.9914348,2346449,1356.8466796875
1628834782.112937,2357747,1378.9813232421875
1628834853.647191,2369934,1429.7554931640625
1628834922.6787975,2381788,1499.2264404296875
1628834989.7616289,2393322,1482.9345703125
1628835056.5678535,2405089,1497.333984375
1628835123.5068548,2416855,1494.4898681640625
1628835187.0006506,2427923,1510.082763671875
1628835255.3483255,2439256,1525.2474365234375
1628835319.70519,2450902,1549.701416015625
1628835378.1732264,2460994,1530.5390625
1628835448.371712,2472791,1557.53857421875
1628835510.2805233,2483308,1531.33642578125
1628835573.3540132,2494312,1551.9495849609375
1628835642.4382136,2506219,1549.3984375
1628835757.1770961,2518116,1553.4678955078125
1628835821.8350556,2529434,1574.583251953125
1628835885.1413713,2540547,1584.2430419921875
1628835950.1152,2552571,1543.6907958984375
1628836018.4551952,2564197,1508.8577880859375
1628836075.2047498,2574527,1474.7998046875
1628836143.5037398,2586062,1496.986572265625
1628836202.277801,2596331,1463.9449462890625
1628836273.6259117,2608513,1465.893798828125
1628836333.1978633,2618554,1444.6929931640625
1628836394.982383,2629307,1422.212158203125
1628836461.4984727,2641770,1398.7506103515625
1628836528.2865999,2653841,1376.320068359375
1628836590.6863046,2664883,1414.3367919921875
1628836657.4510522,2677198,1402.1048583984375
1628836725.527289,2689607,1364.3724365234375
1628836788.8205981,2701141,1369.3453369140625
1628836849.8503482,2712271,1364.3194580078125
1628836913.9831805,2723950,1307.7293701171875
1628836970.1195624,2734248,1298.0908203125
1628837037.0887027,2745574,1283.720703125
1628837105.5972345,2757820,1291.09716796875
1628837167.934826,2768408,1256.5400390625
1628837234.3797472,2779193,1224.1954345703125
1628837301.5691144,2790869,1189.2509765625
1628837364.8274567,2801387,1219.84619140625
1628837432.304381,2812976,1215.2188720703125
1628837498.8782578,2824687,1265.2899169921875
1628837561.5299408,2835399,1276.613037109375
1628837627.6608558,2846962,1273.1744384765625
1628837684.0637197,2856604,1235.2525634765625
1628837746.1471872,2867222,1286.0316162109375
1628837820.2308872,2879722,1343.3636474609375
1628837887.5348155,2891319,1340.5814208984375
1628837954.9796782,2902786,1443.5545654296875
1628838028.023017,2914166,1557.017333984375
1628838096.539361,2926312,1645.0809326171875
1628838165.6343262,2937867,1664.43212890625
1628838234.960153,2949865,1716.4859619140625
1628838305.6666083,2961972,1728.1248779296875
1628838375.331074,2973868,1703.173095703125
1628838444.3192515,2985810,1699.6168212890625
1628838507.5212524,2996033,1691.05810546875
1628838574.2792673,3007651,1699.3699951171875
1628838698.7348976,3018841,1709.2943115234375
1628838747.3554118,3027432,1700.8363037109375
1628838800.862363,3036788,1664.741943359375
1628838860.3411791,3046784,1673.926025390625
1628838933.5746174,3058749,1650.395751953125
1628839008.5318925,3070169,1643.4656982421875
1628839072.9542384,3081071,1616.604736328125
1628839144.6065679,3093179,1568.382568359375
1628839213.5863461,3104812,1519.617919921875
1628839288.9408195,3117306,1466.89990234375
1628839360.2457972,3129322,1456.6749267578125
