Wall time,Step,Value
1628840861.6386397,3387360,-7896.82958984375
1628840921.104424,3397468,-7919.3984375
1628840982.7407236,3407976,-7872.65771484375
1628841045.7712348,3418676,-7435.26953125
1628841108.901326,3429452,-7478.30908203125
1628841171.4237936,3440267,-7145.009765625
1628841239.2348957,3451932,-6420.79150390625
1628841305.599448,3462779,-6272.71875
1628841372.4338589,3474213,-5543.0048828125
1628841442.5392044,3486515,-5281.33154296875
1628841509.8654373,3498553,-5242.6162109375
1628841576.1391826,3509883,-5040.94482421875
1628841677.2893276,3520864,-5005.11279296875
1628841745.744238,3532730,-5332.88427734375
1628841813.3490996,3543509,-5824.0263671875
1628841875.9053943,3554409,-6344.73828125
1628841943.5435305,3565594,-6822.72705078125
1628842014.327542,3577883,-6429.16552734375
1628842080.2509415,3589432,-6206.20703125
1628842140.0096612,3599463,-5914.646484375
1628842211.2955532,3611442,-5526.19091796875
1628842286.2468238,3623942,-5442.693359375
1628842357.6839864,3635864,-5439.123046875
1628842430.9990952,3648046,-5012.22900390625
1628842500.3951848,3659504,-5088.43896484375
1628842572.1735682,3671480,-5842.94189453125
1628842642.889355,3683870,-5583.70751953125
1628842715.7825985,3696370,-5225.55078125
1628842786.2400382,3708572,-4992.43212890625
