Wall time,Step,Value
1628692925.307911,1641696,221.15640258789062
1628692980.9795,1652742,149.61715698242188
1628693033.0142121,1663368,36.96677780151367
1628693091.0331979,1675020,-149.4066162109375
1628693143.7116735,1686286,-105.10662841796875
1628693199.150733,1698323,-131.79254150390625
1628693252.1105509,1709474,-103.63203430175781
1628693307.933752,1721363,-44.654727935791016
1628693361.7236996,1732432,38.21929168701172
1628693413.4677248,1743091,156.1945037841797
1628693470.4466543,1754672,234.06680297851562
1628693530.6555846,1766704,251.1392822265625
1628693599.9866846,1779204,213.97723388671875
1628693654.7640166,1790737,198.37319946289062
1628693703.722494,1801596,247.63706970214844
1628711784.0759013,1824302,373.1347961425781
1628711840.400204,1835118,400.0490417480469
1628711899.6319678,1847198,423.5354309082031
1628711959.2519681,1858872,438.3067626953125
1628712366.5180318,1870988,453.1557922363281
1628712427.7028883,1882892,529.0286254882812
1628746298.146588,1894906,632.9932861328125
1628746537.9652445,1906641,695.9694213867188
1628746591.169926,1918242,742.8236083984375
1628746646.2724135,1930263,737.7692260742188
1628746708.0191827,1942522,771.4217529296875
1628746762.3137217,1954080,772.2661743164062
1628746818.1270375,1965603,734.1282958984375
1628746871.3927705,1977142,818.9631958007812
1628746928.0150497,1989383,848.0960693359375
1628746983.1070087,2001209,842.8767700195312
1628747031.623174,2011489,783.165771484375
1628747086.5794063,2023107,762.8033447265625
1628747145.7516437,2035607,823.2496337890625
1628747205.0012975,2048107,919.969970703125
1628747259.6977258,2059707,1006.31689453125
1628747318.2282524,2071615,1023.4884643554688
1628747372.7982738,2082745,1104.1566162109375
1628747429.9578462,2094245,1187.3953857421875
1628747515.4737444,2106214,1284.330810546875
1628747573.8100183,2118500,1284.1905517578125
1628747630.37762,2129938,1269.1246337890625
1628747684.7496197,2141714,1289.4349365234375
1628747742.1100976,2153132,1320.5643310546875
1628747794.6970854,2163669,1305.6395263671875
1628747842.9098547,2174301,1296.927001953125
1628747890.206143,2184666,1281.6248779296875
1628747946.9893167,2195879,1256.0780029296875
1628748001.8312268,2207912,1275.04345703125
1628748060.2540042,2220387,1339.8955078125
1628748114.699993,2232159,1378.542236328125
1628748166.1757133,2243221,1416.437744140625
1628748219.2319605,2254930,1463.619140625
1628748268.8010516,2265868,1445.827880859375
1628748320.8290038,2276488,1445.821044921875
1628748374.1479075,2287887,1480.091552734375
1628748430.7815464,2299920,1550.471435546875
1628748539.9488494,2312420,1560.052490234375
1628748595.1762793,2323938,1578.7559814453125
1628748654.7078114,2335995,1577.4136962890625
1628748709.953024,2346974,1586.23974609375
1628748765.7593133,2357961,1587.563232421875
1628748822.822623,2369868,1569.3148193359375
1628748883.6157033,2381531,1530.6715087890625
1628748946.4697628,2393221,1511.489013671875
1628749004.1435645,2404777,1434.0306396484375
1628749061.905613,2416342,1415.4925537109375
1628749115.362218,2427105,1432.2188720703125
1628749170.989156,2438143,1483.7900390625
1628749220.544634,2448183,1456.5281982421875
1628749283.7087908,2460419,1329.9957275390625
1628749340.9295888,2471867,1258.570556640625
1628749395.9586425,2483107,1239.24267578125
1628749454.3522997,2494982,1180.8306884765625
1628749507.0598764,2505862,1123.3345947265625
1628749569.000379,2518362,1067.987060546875
1628749626.843696,2530386,1060.409912109375
1628749683.9209204,2542393,1030.53857421875
1628749738.4605408,2553339,990.165283203125
1628749794.5476635,2565559,1020.3914794921875
1628749844.937548,2576449,1045.4610595703125
1628749891.9639742,2586624,982.648193359375
1628749951.4608223,2599051,905.9968872070312
1628750009.5518088,2611551,865.8345336914062
1628750063.7453775,2623089,841.7467651367188
1628750121.6202254,2635589,830.8648071289062
1628750177.3758526,2647638,748.275634765625
1628750235.597714,2659116,553.0299072265625
1628750293.4759538,2671616,360.0561218261719
1628750353.2308922,2683826,255.39405822753906
1628750416.6537163,2696161,189.8478240966797
1628750474.7885644,2708008,122.60802459716797
1628750524.7945693,2718085,122.92438507080078
1628750570.156369,2727483,61.7869987487793
1628750617.799551,2737642,-4.065622329711914
1628750671.7678726,2748541,18.37432861328125
1628750727.004295,2759799,35.36091613769531
1628750781.1120555,2770318,169.4739227294922
1628750840.6693654,2782278,281.6335144042969
1628750898.30108,2793562,344.6025390625
1628751036.7619774,2805804,442.1314697265625
1628751100.520303,2818193,530.5623779296875
1628751158.7377923,2829741,635.1712036132812
1628751220.004448,2841374,699.0443725585938
1628751281.4449975,2853390,735.045654296875
1628751344.3727627,2865890,786.933837890625
1628751408.4320211,2877920,720.892578125
1628751473.0522768,2890420,764.526611328125
1628751538.7488625,2902920,695.9969482421875
1628751602.4450006,2915420,617.2182006835938
1628751668.6175766,2927920,670.3411865234375
1628751735.55711,2940420,692.9384155273438
1628751795.7117116,2951773,749.6465454101562
1628751857.8581855,2963420,837.0101318359375
1628751918.8530498,2975907,899.5133666992188
1628751978.8223836,2987248,937.5604858398438
1628752039.739432,2998802,969.3081665039062
1628752102.4641309,3010824,969.023193359375
1628752168.3777823,3023324,970.5112915039062
1628752228.0169024,3034863,967.8984375
1628752288.2339463,3047156,929.9929809570312
1628752348.100409,3058864,965.7240600585938
1628752411.5430539,3071040,961.75830078125
1628752470.3045914,3082951,978.2445068359375
1628752533.4405112,3095280,974.3424682617188
1628752592.099119,3106962,927.4401245117188
1628752657.2693653,3119242,970.0785522460938
1628752717.9883714,3131193,960.403564453125
1628752778.7496657,3143285,914.9108276367188
1628752841.5463421,3155299,937.9264526367188
1628752904.4094741,3167317,909.4962768554688
1628752967.6333256,3179817,914.9747314453125
1628753032.1298926,3192317,900.21875
1628753091.245938,3204360,884.0421142578125
1628753150.3317049,3216375,857.25341796875
1628753214.2250714,3228809,874.36376953125
1628753279.4274778,3241296,852.03662109375
1628753343.3800895,3253796,929.6387939453125
1628753406.757757,3265934,945.007568359375
1628753467.2797568,3277852,962.1155395507812
1628753525.469069,3289709,1006.8685302734375
1628753585.0053933,3301348,1060.70556640625
